episode_id,timestamp,primary_id,secondary_id,primary_a,primary_e,primary_i,primary_raan,primary_argp,primary_mass,primary_area,primary_cd,primary_cr,tca,miss_distance,relative_velocity,r_rel_R,r_rel_T,r_rel_N,v_rel_R,v_rel_T,v_rel_N,pos_uncertainty,vel_uncertainty,combined_covariance_trace,probability_of_collision,time_to_tca,f107,ap,atmospheric_density,local_object_density,orbital_regime,decision_fixed_miss,decision_pc_threshold,decision_fuel_min,optimal_dv_R,optimal_dv_T,optimal_dv_N,optimal_dv_magnitude,optimal_fuel_cost,optimal_maneuver_type,post_maneuver_miss,post_maneuver_pc,risk_reduction,maneuver_required,maneuver_feasible
243,2026-01-31T23:03:22.847467,243000,999999,7315.202371394991,0.07189993951489361,62.13306241557071,39.8172955943379,12.812483090331487,148.44747241761317,4.607631252822479,2.2,1.3,2025-07-15T00:00:00,0.6298390018975262,0.0008751047240856893,0.6298390018975262,-3.982883728031608e-20,-1.3603538747120759e-17,-0.00040231840562411045,-0.0006085443059502313,-0.0004833446040959962,0.17320508075688776,0.0017320508075688774,0.06000000000000001,2.2498621226888206e-06,64796.76974101651,193.57250974778546,40.75360503379034,3.483003946011374e-12,1,LEO,Combined,No-Maneuver,Tangential,0.0,0.044962745473995085,0.0,0.044962745473995085,0.003093696794694112,Tangential,5.0,6.231277917953753e-94,1.0,True,True
244,2026-01-31T23:03:22.849970,244000,999999,26784.876858470074,0.0535431706736037,2.0619619680420143,13.571180969347012,290.90441416176793,351.50077658701235,15.867502743225579,2.2,1.3,2025-07-15T00:00:00,8.89339963475855,0.001758494115838537,8.893399634758548,1.5644061397244102e-16,9.13768467423301e-17,0.0006561354516704493,0.0015129914126507632,0.0006104464020247988,0.17320508075688776,0.0017320508075688774,0.06000000000000001,0.0,31530.974412429383,218.95426491168706,0.029896941739765426,4.0054804691968604e-63,1,MEO,No-Maneuver,No-Maneuver,No-Maneuver,0.0,0.0,0.0,0.0,0.0,No-Maneuver,8.89339963475855,0.0,0.0,False,True
245,2026-01-31T23:03:22.852298,245000,999999,7075.064513816639,0.01879371461400917,6.8186619765462995,199.99784515882314,104.88998622158823,888.3144324999051,18.200680981199795,2.2,1.3,2025-07-15T00:00:00,5.0563304736446355,0.001350851263617352,5.056330473644635,-1.395998528982073e-17,-5.858266968246605e-17,0.0012454601678992781,0.000434215450338664,0.0002916934165868149,0.17320508075688776,0.0017320508075688774,0.06000000000000001,1.3340884028528804e-44,31695.93079229288,197.6018402991969,49.689198768908604,1.2219862828336903e-14,1,LEO,No-Maneuver,No-Maneuver,No-Maneuver,0.0,0.0,0.0,0.0,0.0,No-Maneuver,5.0563304736446355,1.3340884028528804e-44,0.0,False,True
246,2026-01-31T23:03:22.854638,246000,999999,8113.335269059055,0.07182147582491671,91.58075833506723,102.09885243016906,117.4615745648207,138.46564545575623,17.42839473745217,2.2,1.3,2025-07-15T00:00:00,1.4069409911267532,0.0015981899302502259,1.4069409911267534,5.560450757424405e-17,-3.286534523815023e-18,0.0011353216630693868,-0.0011077211322026309,-0.00019547293365145373,0.17320508075688776,0.0017320508075688774,0.06000000000000001,1.2665658533719645e-13,81001.06884840246,233.65638451716768,40.98124347738224,1.2700049481672906e-15,1,LEO,No-Maneuver,No-Maneuver,No-Maneuver,0.0,0.0,0.0,0.0,0.0,No-Maneuver,1.4069409911267532,1.2665658533719645e-13,0.0,False,True
247,2026-01-31T23:03:22.857000,247000,999999,7161.1133027099395,0.03776768770706982,28.896852492105843,141.5954413386679,196.03991687568313,250.80988537405585,6.895861159986403,2.2,1.3,2025-07-15T00:00:00,5.157615023410002,0.0020315389522568062,6.041832336227473e-17,5.157615023410002,-1.1891224844791817e-16,-0.0012531816750308167,-0.0010794264278335727,0.0011796290903492044,0.17320508075688776,0.0017320508075688774,0.06000000000000001,2.950514039240855e-210,58526.41781641562,91.28003417304278,20.074880528243817,7.392208025711804e-14,1,LEO,No-Maneuver,No-Maneuver,No-Maneuver,0.0,0.0,0.0,0.0,0.0,No-Maneuver,5.157615023410002,2.950514039240855e-210,0.0,False,True
248,2026-01-31T23:03:22.859440,248000,999999,6994.134562847607,0.021068773195664508,95.08186599164314,93.9306886740605,349.0617380055623,867.6337454691231,3.2006385624990914,2.2,1.3,2025-07-15T00:00:00,7.13307330665507,0.00048420482010664477,6.338514879728661e-16,7.133073306655071,-2.0968788080799477e-17,-8.594638100586358e-06,0.0003061631888693094,-0.00037502605481726714,0.17320508075688776,0.0017320508075688774,0.06000000000000001,0.0,67789.41982084184,131.66639490600375,31.383443857940435,9.347826144996473e-14,1,LEO,No-Maneuver,No-Maneuver,No-Maneuver,0.0,0.0,0.0,0.0,0.0,No-Maneuver,7.13307330665507,0.0,0.0,False,True
249,2026-01-31T23:03:22.875446,249000,999999,8272.709037265824,0.08875814712726705,91.76472779044335,225.1560420599737,290.9765560378602,382.3328122814406,13.077261117099653,2.2,1.3,2025-07-15T00:00:00,0.21018099806178825,0.0010847105109595971,-1.344763907751085e-18,8.245778826288394e-18,0.21018099806178825,-0.0010147648321983359,0.00031309781064977807,0.00022095019548764688,0.17320508075688776,0.0017320508075688774,0.06000000000000001,0.0019461088934172306,49300.330695806624,113.53087517476357,21.299875973421408,9.073621866772552e-16,1,LEO,Combined,No-Solution,Tangential,0.0,0.06477061356137902,0.0,0.06477061356137902,0.011478092144648459,Tangential,5.0,6.231277917953753e-94,1.0,True,True
250,2026-01-31T23:03:22.878089,250000,999999,7637.472146576286,0.05869252692564109,93.29566255282273,189.38970663026507,273.3519078540736,524.1774471167091,9.977793413572119,2.2,1.3,2025-07-15T00:00:00,3.9376890236226116,0.001407576610368887,-3.647364349532798e-18,3.937689023622612,1.5754344265450514e-17,-0.00037548045407382913,0.0010094406125901885,0.0009062648577097213,0.17320508075688776,0.0017320508075688774,0.06000000000000001,9.607671192457016e-85,8215.342677040177,179.76629707866107,12.040190803658662,4.660003706086086e-16,1,LEO,No-Maneuver,No-Maneuver,No-Maneuver,0.0,0.0,0.0,0.0,0.0,No-Maneuver,3.9376890236226116,9.607671192457016e-85,0.0,False,True
251,2026-01-31T23:03:22.880462,251000,999999,6928.1775268614065,0.009066974105959785,29.797723549584386,327.89745528707346,2.1769355462322393,376.9111805301537,18.595131636547045,2.2,1.3,2025-07-15T00:00:00,1.8265218944213717,0.001551267313454701,3.277232297003506e-17,1.826521894421372,9.795761701793889e-17,-0.00057925431502836,-0.0006530839998258996,-0.001282332252376659,0.17320508075688776,0.0017320508075688774,0.06000000000000001,8.847496334341744e-33,48864.87753349741,229.20617096741665,27.699662775156547,1.5096697362018421e-13,1,LEO,No-Maneuver,No-Maneuver,No-Maneuver,0.0,0.0,0.0,0.0,0.0,No-Maneuver,1.8265218944213717,8.847496334341744e-33,0.0,False,True
252,2026-01-31T23:03:22.882791,252000,999999,6960.589915487818,0.03285103606511836,91.64891511155143,133.94961178664255,273.53651703421957,764.1349920989203,12.351155608894981,2.2,1.3,2025-07-15T00:00:00,8.838727815311337,0.0020305327664920723,8.838727815311339,3.2990937608594946e-16,-3.4961671188499036e-17,-0.0009468892519602534,0.0011281197391770229,-0.0013977875068833846,0.17320508075688776,0.0017320508075688774,0.06000000000000001,0.0,10812.649167406738,157.7291995009677,34.570802875657606,3.808215526819921e-14,1,LEO,No-Maneuver,No-Maneuver,No-Maneuver,0.0,0.0,0.0,0.0,0.0,No-Maneuver,8.838727815311337,0.0,0.0,False,True
253,2026-01-31T23:03:22.898035,253000,999999,8087.954755242035,0.0917303371233039,19.033697509504762,199.2810717584489,107.72352154838167,752.6000439399845,16.129712604887512,2.2,1.3,2025-07-15T00:00:00,0.42482182654339745,0.0019912772691828484,0.42482182654339734,-1.8044310697414856e-18,-3.8847333056166806e-17,-0.0018213814692254228,0.0006201056729641106,0.000513053272754661,0.17320508075688776,0.0017320508075688774,0.06000000000000001,0.0026841210166336045,48692.50315325005,77.39227110227297,37.241253776495654,1.5645418810813318e-18,1,MEO,Combined,Combined,Tangential,0.0,0.06264041864351105,0.0,0.06264041864351105,0.02185089498425604,Tangential,5.0,6.231277917953753e-94,1.0,True,True
254,2026-01-31T23:03:22.901003,254000,999999,6784.261800567698,0.05838380974994185,38.74664638217566,167.11342162276563,222.91355422517577,297.2134582037208,3.144020556488807,2.2,1.3,2025-07-15T00:00:00,6.065231057600185,0.0018886174881539474,6.065231057600186,-3.155965159866285e-16,6.779555144140275e-17,-0.0006595720069900025,-0.0017423586871594047,0.0003098822186513169,0.17320508075688776,0.0017320508075688774,0.06000000000000001,0.0,77950.6919001196,164.50888124416923,35.36394559528336,1.2418394936332277e-14,1,LEO,No-Maneuver,No-Maneuver,No-Maneuver,0.0,0.0,0.0,0.0,0.0,No-Maneuver,6.065231057600185,0.0,0.0,False,True
255,2026-01-31T23:03:22.914685,255000,999999,6887.8647718776065,0.00019424718523636464,20.598003587696187,14.135418593517693,351.8221763437684,855.1897289196504,11.46254872549472,2.2,1.3,2025-07-15T00:00:00,0.11891502503778029,0.002687439359178181,-1.676924961864716e-20,-6.724567117543605e-19,0.11891502503778026,0.0003428718380658816,0.0026257666370282057,0.0004583871505517379,0.17320508075688776,0.0017320508075688774,0.06000000000000001,0.003979575314836643,61631.67988758549,223.99920221845704,20.914555554674298,7.317573612284424e-13,1,LEO,Combined,Combined,Tangential,0.0,0.052798441578880195,0.0,0.052798441578880195,0.020928346139448325,Tangential,5.0,6.231277917953753e-94,1.0,True,True
256,2026-01-31T23:03:22.917417,256000,999999,39074.985042769535,0.01792376804669386,7.458808298863159,38.93580524640842,303.1584704940655,272.5625956512398,11.554448323222996,2.2,1.3,2025-07-15T00:00:00,5.9432130702960695,0.001926592134418998,6.471599907284739e-18,-1.458896562561121e-16,5.94321307029607,-0.0008003690461447532,0.0014371673484312745,0.0010028542541074992,0.17320508075688776,0.0017320508075688774,0.06000000000000001,1.4417272128632036e-282,64861.05604251341,212.02411201866417,5.955326793835813,1.5626760747732315e-92,1,MEO,No-Maneuver,No-Maneuver,No-Maneuver,0.0,0.0,0.0,0.0,0.0,No-Maneuver,5.9432130702960695,1.4417272128632036e-282,0.0,False,True
257,2026-01-31T23:03:22.932810,257000,999999,7558.731180835853,0.08366943598701419,74.80160766994024,253.56071374458497,334.2948773510298,338.57315590471535,14.227656555720708,2.2,1.3,2025-07-15T00:00:00,0.13679175591032644,0.0008920841811860001,-5.802529098821207e-18,4.333487281778852e-18,0.1367917559103264,-0.0005907214360412965,0.000511006973505934,0.00043096895984735427,0.17320508075688776,0.0017320508075688774,0.06000000000000001,0.003918815417534358,28669.780620918882,165.84476341910153,28.220829388987383,1.165495766734557e-15,1,LEO,No-Solution,Combined,Tangential,0.0,0.11308558207167857,0.0,0.11308558207167857,0.017746185673473226,Tangential,5.0,6.231277917953753e-94,1.0,True,True
258,2026-01-31T23:03:22.935388,258000,999999,7323.553588196803,0.0969849045769151,61.71942271169667,261.9472095718879,332.1373525538248,272.8210322227101,13.667027385957748,2.2,1.3,2025-07-15T00:00:00,6.327950768109094,0.0017249782373509868,-3.7851046167385583e-16,-1.5953331417041045e-16,6.327950768109094,8.431855694827006e-05,0.0017225681598674577,-3.462997111636573e-05,0.17320508075688776,0.0017320508075688774,0.06000000000000001,0.0,63879.414945525146,216.3665779302373,12.873948807186242,1.1684586908017903e-14,1,LEO,No-Maneuver,No-Maneuver,No-Maneuver,0.0,0.0,0.0,0.0,0.0,No-Maneuver,6.327950768109094,0.0,0.0,False,True
259,2026-01-31T23:03:22.937590,259000,999999,7539.365844451801,0.07502037281206018,85.60010748931528,289.842066473824,49.264259971088286,449.0508426139849,6.469713883323936,2.2,1.3,2025-07-15T00:00:00,7.315788479052789,0.0006879349502036484,2.610283809406416e-16,7.315788479052788,3.2034124914678083e-17,-0.0005847306718372041,-4.563069622580236e-05,0.00035953077293391267,0.17320508075688776,0.0017320508075688774,0.06000000000000001,0.0,31447.577045583617,235.69645931845983,0.6001513636341271,1.0174163738155239e-13,1,LEO,No-Maneuver,No-Maneuver,No-Maneuver,0.0,0.0,0.0,0.0,0.0,No-Maneuver,7.315788479052789,0.0,0.0,False,True
260,2026-01-31T23:03:22.939662,260000,999999,21671.37300205892,0.09724889286378745,5.551196960576966,186.48375529539527,221.10704795484412,486.2345427624897,2.423020998037691,2.2,1.3,2025-07-15T00:00:00,1.2850634470878055,0.0017164880167845299,7.255329238453648e-17,1.2850634470878053,1.0054886804661655e-19,-0.0009650717805549216,0.0008775760004633218,-0.0011157185727378755,0.17320508075688776,0.0017320508075688774,0.06000000000000001,3.204950301215299e-16,6618.975008361209,79.49391138919913,41.70820541042207,1.267473975120619e-48,1,MEO,No-Maneuver,No-Maneuver,No-Maneuver,0.0,0.0,0.0,0.0,0.0,No-Maneuver,1.2850634470878055,3.204950301215299e-16,0.0,False,True
261,2026-01-31T23:03:22.957170,261000,999999,7422.429808142949,0.026314596811281413,84.39934719420246,151.8165423093299,14.372111722950399,613.8163483769304,7.316107151312938,2.2,1.3,2025-07-15T00:00:00,0.19198993129841097,0.0005412084007499776,0.1919899312984109,-2.4296414685739304e-18,-5.323938147816953e-18,0.0003399316376871115,-0.0004039347235153543,-0.00011912075335675564,0.17320508075688776,0.0017320508075688774,0.06000000000000001,0.00321056020794191,37071.20796646284,248.78773535735436,43.42785141247304,8.513920238926721e-16,1,LEO,Combined,Tangential,Tangential,0.0,0.08646440786987165,0.0,0.08646440786987165,0.0245993574915875,Tangential,5.0,6.231277917953753e-94,1.0,True,True
262,2026-01-31T23:03:22.959877,262000,999999,7161.82064991796,0.08483333167816685,51.72094276935294,246.66282478000102,104.41585014407532,252.78328125354386,2.817173224450603,2.2,1.3,2025-07-15T00:00:00,4.336577700810036,0.0012740617378110724,4.336577700810037,5.88822796671601e-17,1.9870540394018477e-16,0.0003834159962303054,-0.0012132622606654743,-6.496285426145359e-05,0.17320508075688776,0.0017320508075688774,0.06000000000000001,1.1432028566226573e-188,24278.81804019061,131.7895880316007,42.602420790234646,2.7357301480778356e-13,1,LEO,No-Maneuver,No-Maneuver,No-Maneuver,0.0,0.0,0.0,0.0,0.0,No-Maneuver,4.336577700810036,1.1432028566226573e-188,0.0,False,True
263,2026-01-31T23:03:22.962377,263000,999999,6847.285513018045,0.09637215034983578,1.6028156455123637,135.715020223263,217.1567023558214,939.3100378353648,11.937639806950974,2.2,1.3,2025-07-15T00:00:00,1.479624393160253,0.002673020870043433,-1.0067688234598945e-16,1.4796243931602526,-1.104605854231088e-18,0.0018287738077541241,-0.0012929849362993914,0.0014590465675443985,0.17320508075688776,0.0017320508075688774,0.06000000000000001,3.473205842070542e-21,76450.56552955354,186.76293160432562,44.962445914460126,1.225,1,LEO,No-Maneuver,No-Maneuver,No-Maneuver,0.0,0.0,0.0,0.0,0.0,No-Maneuver,1.479624393160253,3.473205842070542e-21,0.0,False,True
264,2026-01-31T23:03:22.964767,264000,999999,7204.475908878823,0.0908917671219145,20.179494825245687,273.74402422349374,243.50341280760233,780.8059791900206,10.009000971702514,2.2,1.3,2025-07-15T00:00:00,2.451448133468634,0.0020252427360978294,1.1802178110035609e-18,2.4514481334686344,5.5877480141315106e-18,0.0003778282771023284,-0.0010924041286755055,0.0016629814048243648,0.17320508075688776,0.0017320508075688774,0.06000000000000001,3.049868072134112e-49,20657.270184108904,241.37721729752627,17.09328843990755,4.342085171192553e-15,1,LEO,No-Maneuver,No-Maneuver,No-Maneuver,0.0,0.0,0.0,0.0,0.0,No-Maneuver,2.451448133468634,3.049868072134112e-49,0.0,False,True
265,2026-01-31T23:03:22.967075,265000,999999,30539.301199911675,0.0009768434735981841,20.663803795263437,137.56784717735562,108.65137307856851,462.72818015446296,13.05657288708897,2.2,1.3,2025-07-15T00:00:00,6.306566641392311,0.0018060625031310195,6.876979510795647e-17,-2.1201324991523672e-16,6.306566641392311,0.0014886478483863686,-0.00022693800135752844,0.0009971401567735448,0.17320508075688776,0.0017320508075688774,0.06000000000000001,3.5652468017136675e-303,81281.40108504702,119.60201973565214,16.60862610308663,9.80670479045862e-71,1,MEO,No-Maneuver,No-Maneuver,No-Maneuver,0.0,0.0,0.0,0.0,0.0,No-Maneuver,6.306566641392311,3.5652468017136675e-303,0.0,False,True
266,2026-01-31T23:03:22.969364,266000,999999,33851.090685337615,0.07982000371840038,13.312156588653616,265.8765792229068,22.966040251295283,374.04138191862734,19.675990711539317,2.2,1.3,2025-07-15T00:00:00,6.517079781429297,0.00210862284712769,6.517079781429298,-5.3791655761801964e-17,-1.3379641484790553e-16,-0.0009085824179184516,0.0007912554802971986,0.0017305152603135279,0.17320508075688776,0.0017320508075688774,0.06000000000000001,0.0,74021.75010560783,203.35646830933922,27.12866634829778,1.9489811234859214e-83,1,MEO,No-Maneuver,No-Maneuver,No-Maneuver,0.0,0.0,0.0,0.0,0.0,No-Maneuver,6.517079781429297,0.0,0.0,False,True
267,2026-01-31T23:03:22.971674,267000,999999,7686.1955229445075,0.013421112284905072,48.92272547499192,87.31593956986946,105.00964225977117,360.31951253770137,8.017728471699215,2.2,1.3,2025-07-15T00:00:00,6.7214917015975235,0.0014672115810307573,6.721491701597523,2.7683442859430193e-16,-4.0661119393571294e-16,-0.0010869938006760696,0.0003216533243325213,0.0009315006386194298,0.17320508075688776,0.0017320508075688774,0.06000000000000001,2.8882117043770637e-224,51897.84014965213,229.18181703483174,7.587145647652621,9.15357114584347e-16,1,LEO,No-Maneuver,No-Maneuver,No-Maneuver,0.0,0.0,0.0,0.0,0.0,No-Maneuver,6.7214917015975235,2.8882117043770637e-224,0.0,False,True
268,2026-01-31T23:03:22.973982,268000,999999,7390.868956712793,0.04113208119475195,70.109758736427,181.6694236718768,2.6470960395935736,134.5607895937101,7.996752040507529,2.2,1.3,2025-07-15T00:00:00,9.795560447718756,0.0024614385059567394,6.109873037502519e-16,4.38830541656288e-17,9.795560447718756,0.002306946090232236,-0.0004576952837876879,-0.0007260814572534233,0.17320508075688776,0.0017320508075688774,0.06000000000000001,0.0,47993.665981726546,199.12529554654603,22.178167274925137,1.6397090043677305e-15,1,LEO,No-Maneuver,No-Maneuver,No-Maneuver,0.0,0.0,0.0,0.0,0.0,No-Maneuver,9.795560447718756,0.0,0.0,False,True
269,2026-01-31T23:03:22.976436,269000,999999,7486.288130487504,0.06894319694052634,75.69276593414415,310.9107788701762,358.851305045199,127.37429272717118,14.81066121665566,2.2,1.3,2025-07-15T00:00:00,8.771633295259978,0.001380715768296868,1.9260904543003067e-16,8.771633295259976,-5.608545146668194e-16,0.0009843506497405955,-0.0007997283517135278,0.0005457695435295396,0.17320508075688776,0.0017320508075688774,0.06000000000000001,0.0,8121.733106075237,244.93215423858723,25.630762205159996,1.345020677189955e-16,1,LEO,No-Maneuver,No-Maneuver,No-Maneuver,0.0,0.0,0.0,0.0,0.0,No-Maneuver,8.771633295259978,0.0,0.0,False,True
270,2026-01-31T23:03:22.992429,270000,999999,8136.358231979729,0.019348372009021363,30.490312438506347,46.465648895117326,107.22938342047694,304.73344332418594,4.157514992585234,2.2,1.3,2025-07-15T00:00:00,0.19972826442967062,0.0020439778147635164,-4.491738805121952e-18,0.1997282644296706,-6.199698879141294e-18,-0.0011002067551389551,0.0016092121671719205,-0.000614676015652069,0.17320508075688776,0.0017320508075688774,0.06000000000000001,0.0038392402484137846,24693.19296748032,133.33927018246118,35.28076523921465,5.482504201017958e-17,1,LEO,Combined,No-Solution,Tangential,0.0,0.1295977057857042,0.0,0.1295977057857042,0.01830463326598061,Tangential,5.0,6.231277917953753e-94,1.0,True,True
271,2026-01-31T23:03:22.995198,271000,999999,8312.404718720185,0.07661025572368653,63.59107657097385,28.516734003013475,16.941016605606805,472.9675579466456,18.780696534653632,2.2,1.3,2025-07-15T00:00:00,4.706331677841319,0.000799988773238639,-5.844291924206523e-16,-8.329866444213121e-18,4.706331677841319,-0.00012993249809036876,0.0006346756082679178,-0.0004693468392538798,0.17320508075688776,0.0017320508075688774,0.06000000000000001,1.096673437404208e-160,39439.14546353387,166.39764515760368,23.849169630882688,5.709269556478178e-16,1,LEO,No-Maneuver,No-Maneuver,No-Maneuver,0.0,0.0,0.0,0.0,0.0,No-Maneuver,4.706331677841319,1.096673437404208e-160,0.0,False,True
272,2026-01-31T23:03:22.997588,272000,999999,32878.9296604431,0.06154546842606844,21.82806370169974,333.6867223725111,346.34105961888656,350.82488433567323,19.21856559061779,2.2,1.3,2025-07-15T00:00:00,1.6424394686104566,0.0006543039032983216,-1.4311212439793577e-17,1.6424394686104566,1.0017266029157918e-16,-0.00029861616145656196,-0.0002935310013302273,0.0005027738430412246,0.17320508075688776,0.0017320508075688774,0.06000000000000001,2.2624007527476933e-26,52255.514491731,217.70652207834667,19.613352076177353,2.9136030725087934e-81,1,MEO,No-Maneuver,No-Maneuver,No-Maneuver,0.0,0.0,0.0,0.0,0.0,No-Maneuver,1.6424394686104566,2.2624007527476933e-26,0.0,False,True
273,2026-01-31T23:03:22.999848,273000,999999,18183.34255235412,0.007526027427718453,4.153561233144263,41.5306084700534,313.085276403718,453.6184020444039,5.915508000897056,2.2,1.3,2025-07-15T00:00:00,3.6351236337315664,0.0009160582096730657,3.635123633731567,7.13457094600794e-17,-2.1100402756795294e-17,-0.0009088130259801701,7.929578225232133e-05,8.326887915170763e-05,0.17320508075688776,0.0017320508075688774,0.06000000000000001,3.079176745517223e-05,24931.929497620215,150.9898613683947,34.64544555123838,1.7283468254127633e-41,1,MEO,No-Maneuver,No-Maneuver,No-Maneuver,0.0,0.0,0.0,0.0,0.0,No-Maneuver,3.6351236337315664,3.079176745517223e-05,0.0,False,True
274,2026-01-31T23:03:23.002133,274000,999999,37619.74642966965,0.053379022431175135,8.073301528027134,146.03229340100546,60.89828178327118,548.4997254648135,12.461663030996567,2.2,1.3,2025-07-15T00:00:00,2.4657952722067074,0.0007266623565751462,-3.2942243960099594e-17,4.645298240269423e-17,2.4657952722067074,0.0005120180729656133,0.00048742694100292885,0.00016819824792325304,0.17320508075688776,0.0017320508075688774,0.06000000000000001,1.868082929198975e-65,14639.460393165222,223.33226665099983,40.85955253633205,5.1434469735112e-83,1,MEO,No-Maneuver,No-Maneuver,No-Maneuver,0.0,0.0,0.0,0.0,0.0,No-Maneuver,2.4657952722067074,1.868082929198975e-65,0.0,False,True
275,2026-01-31T23:03:23.019133,275000,999999,9171.305833302207,0.003335674863821999,15.576976022241176,120.90365533415377,184.99194925677304,734.9410222058051,4.562584685260626,2.2,1.3,2025-07-15T00:00:00,0.3877693055348569,0.00229523687701325,-1.3577158530132747e-17,0.38776930553485695,1.4596436482178343e-18,0.0007927049695427836,-0.0008260879323543314,0.0019892988415223735,0.17320508075688776,0.0017320508075688774,0.06000000000000001,0.0002127226526228258,40488.875040033745,244.05433263129677,28.559959198145684,1.584613085500833e-19,1,MEO,Combined,Combined,Tangential,0.0,0.07594235354622889,0.0,0.07594235354622889,0.02586935147828171,Tangential,5.0,6.231277917953753e-94,1.0,True,True
276,2026-01-31T23:03:23.021822,276000,999999,7645.650987320023,0.05835226515226161,86.7979626730903,258.48510412572057,133.9356844123945,455.0314517549718,17.4741434652,2.2,1.3,2025-07-15T00:00:00,2.6289541979366042,0.0031360847628180777,-6.842350601823572e-17,-5.026129855196525e-18,2.628954197936604,0.002744492129423882,-0.00141966889944785,-0.0005360324682802451,0.17320508075688776,0.0017320508075688774,0.06000000000000001,7.972829301640634e-76,72940.82647291064,128.13814297183632,44.45060950554797,5.377514685278221e-15,1,LEO,No-Maneuver,No-Maneuver,No-Maneuver,0.0,0.0,0.0,0.0,0.0,No-Maneuver,2.6289541979366042,7.972829301640634e-76,0.0,False,True
277,2026-01-31T23:03:23.040460,277000,999999,7131.512508160673,0.023108890545819532,11.953086954707777,38.30823464502407,295.8308701147406,143.12248112200035,19.021886222764387,2.2,1.3,2025-07-15T00:00:00,0.3700220393874948,0.002505103368389862,9.46851030206301e-18,0.37002203938749473,-9.807371630713577e-18,-0.00030814695765652155,-0.001666849959144561,-0.0018445052324417618,0.17320508075688776,0.0017320508075688774,0.06000000000000001,0.0008327145399774544,51337.925167954396,247.00133831456077,12.080063821788151,9.93071137176534e-14,1,LEO,Combined,Combined,Tangential,0.0,0.060124205714212314,0.0,0.060124205714212314,0.003988483507966149,Tangential,5.0,6.231277917953753e-94,1.0,True,True
278,2026-01-31T23:03:23.043278,278000,999999,25023.547615464347,0.06771954035517484,5.757592076381832,23.074095973023176,214.61135383796284,857.4598067884966,1.5767223051270811,2.2,1.3,2025-07-15T00:00:00,8.477175420668484,0.0008701873919419182,9.74819240218288e-17,8.477175420668488,-3.816299416011418e-18,-0.00048354989575461415,-5.547475012260225e-05,-0.0007213377485680438,0.17320508075688776,0.0017320508075688774,0.06000000000000001,0.0,9307.228309548906,157.03897314226643,11.004503302363622,1.4530032080671265e-57,1,MEO,No-Maneuver,No-Maneuver,No-Maneuver,0.0,0.0,0.0,0.0,0.0,No-Maneuver,8.477175420668484,0.0,0.0,False,True
279,2026-01-31T23:03:23.052871,279000,999999,10832.825594461438,0.027187111112720316,46.498667489877825,273.7181597054896,260.068098406876,225.3875341402417,17.458313580994858,2.2,1.3,2025-07-15T00:00:00,0.44221364728808293,0.0010278206987924562,-4.1805440215411514e-17,-3.0035692416378355e-18,0.44221364728808293,-0.0008208965006353153,0.0005520559739083616,0.0002788880165639911,0.17320508075688776,0.0017320508075688774,0.06000000000000001,6.053862609181937e-05,9233.48960679025,127.04274478971246,13.339727471691543,7.918884748850231e-23,1,MEO,Combined,No-Maneuver,Tangential,0.0,0.3290764775256521,0.0,0.3290764775256521,0.03437559743506861,Tangential,5.0,6.231277917953753e-94,1.0,True,True
280,2026-01-31T23:03:23.055673,280000,999999,31902.915108791756,0.036031588566184755,54.916165551683044,247.40436364584582,112.6203111087194,108.84479731280906,8.774469161711282,2.2,1.3,2025-07-15T00:00:00,3.4614478756952383,0.0015810584150146184,3.3067720540184554e-16,-4.863530387405774e-17,3.461447875695238,0.0010889334996126271,0.0002417694679427026,0.0011204985807579749,0.17320508075688776,0.0017320508075688774,0.06000000000000001,9.95933658724437e-68,41519.354159733535,141.42207857462517,21.560524243216445,1.6684134870729027e-71,1,MEO,No-Maneuver,No-Maneuver,No-Maneuver,0.0,0.0,0.0,0.0,0.0,No-Maneuver,3.4614478756952383,9.95933658724437e-68,0.0,False,True
281,2026-01-31T23:03:23.058337,281000,999999,7121.20491602585,0.0722493882574972,51.8279720688711,62.69640926234268,196.87722256347575,124.37302030304595,9.536095010847097,2.2,1.3,2025-07-15T00:00:00,3.1403376555054927,0.002837473398532449,1.2655069308991122e-16,3.1403376555054927,-1.1082069221676162e-16,-0.00250059299077355,-0.0009862237437846997,0.0009086543397072233,0.17320508075688776,0.0017320508075688774,0.06000000000000001,4.088537471144694e-97,30328.650897482006,116.45937577121465,23.19927087201904,8.704951657821821e-15,1,LEO,No-Maneuver,No-Maneuver,No-Maneuver,0.0,0.0,0.0,0.0,0.0,No-Maneuver,3.1403376555054927,4.088537471144694e-97,0.0,False,True
282,2026-01-31T23:03:23.072118,282000,999999,41320.2039805289,0.010710761376086802,10.614308786108024,279.3158116090895,290.8646381192474,679.5171613609882,16.852171119238573,2.2,1.3,2025-07-15T00:00:00,0.30980903054885045,0.0030288683376909252,0.30980903054885056,3.583741389812684e-17,1.0246297649649599e-19,-0.0030235269293822494,0.00010897365491565556,-0.00014301418426597556,0.17320508075688776,0.0017320508075688774,0.06000000000000001,0.005561979386901227,10343.829227387982,148.30262698124022,14.632754883370392,1.551152564051468e-96,1,MEO,Combined,Tangential,Tangential,0.0,0.3022859243917504,0.0,0.3022859243917504,0.0952016715295705,Tangential,5.0,6.231277917953753e-94,1.0,True,True
